n_type,request_id,completion_time,total_processing_time
auction,1082,0:00:02.478147,0:00:02.100647
auction,1083,0:00:02.740166,0:00:02.737328
auction,1084,0:00:03.246338,0:00:02.880537
auction,1095,0:00:03.289109,0:00:02.940481
auction,1096,0:00:03.274717,0:00:03.272430
auction,1097,0:00:02.433058,0:00:02.430526
auction,1098,0:00:02.312827,0:00:02.311743
auction,1099,0:00:02.282880,0:00:02.281636
auction,1110,0:00:03.274184,0:00:03.272559
auction,1111,0:00:01.836877,0:00:01.832184
auction,1112,0:00:03.125715,0:00:02.760537
auction,1113,0:00:03.303192,0:00:03.301932
auction,1114,0:00:03.544396,0:00:03.540626
auction,1125,0:00:03.336078,0:00:03.330660
auction,1126,0:00:03.094582,0:00:03.091372
auction,1127,0:00:02.674858,0:00:02.670355
auction,1128,0:00:03.268986,0:00:02.850960
auction,1129,0:00:02.286111,0:00:02.281572
auction,1140,0:00:03.303301,0:00:03.302386
auction,1141,0:00:03.062313,0:00:03.061340
auction,1142,0:00:02.375007,0:00:02.372331
auction,1143,0:00:03.165359,0:00:02.820429
auction,1144,0:00:02.981688,0:00:02.611100
auction,1155,0:00:03.603877,0:00:03.602502
auction,1156,0:00:03.062088,0:00:03.061236
auction,1157,0:00:03.125279,0:00:03.121895
auction,1158,0:00:02.284950,0:00:02.282316
auction,1159,0:00:03.062842,0:00:03.060371
auction,1170,0:00:03.332665,0:00:03.330632
auction,1171,0:00:02.884031,0:00:02.882111
auction,1172,0:00:03.483708,0:00:03.481277
auction,1173,0:00:03.154621,0:00:03.151363
auction,1174,0:00:02.977518,0:00:02.610902
auction,1185,0:00:02.941995,0:00:02.941030
auction,1186,0:00:02.378488,0:00:02.376736
auction,1187,0:00:03.365897,0:00:03.364886
auction,1188,0:00:03.605121,0:00:03.604311
auction,1189,0:00:03.350883,0:00:02.971079
auction,1200,0:00:03.185021,0:00:03.183967
auction,1201,0:00:04.052646,0:00:03.660652
auction,1202,0:00:01.864723,0:00:01.862462
