n_type,request_id,completion_time,total_processing_time
auction,1171,0:00:02.371604,0:00:02.370886
auction,1172,0:00:03.759464,0:00:03.030785
auction,1173,0:00:03.919717,0:00:03.211023
auction,1174,0:00:03.325239,0:00:02.970736
auction,1185,0:00:02.644631,0:00:02.642576
auction,1186,0:00:03.030722,0:00:02.371324
auction,1187,0:00:02.702219,0:00:02.701331
auction,1188,0:00:03.176326,0:00:02.790365
auction,1189,0:00:02.407838,0:00:02.405005
auction,1200,0:00:02.013520,0:00:02.012001
auction,1201,0:00:02.997297,0:00:02.611116
auction,1202,0:00:03.342952,0:00:02.971560
auction,1203,0:00:02.649731,0:00:02.643072
auction,1204,0:00:03.726395,0:00:03.270481
auction,1215,0:00:03.105558,0:00:02.730348
auction,1216,0:00:02.441670,0:00:02.432978
auction,1217,0:00:03.491184,0:00:03.120728
auction,1218,0:00:03.161281,0:00:02.730397
auction,1219,0:00:03.014660,0:00:02.580800
auction,1230,0:00:02.616934,0:00:02.613204
auction,1231,0:00:02.767643,0:00:02.765197
auction,1232,0:00:02.796363,0:00:02.794869
auction,1233,0:00:02.704340,0:00:02.700828
auction,1234,0:00:02.675222,0:00:02.670639
auction,1245,0:00:02.655420,0:00:02.310922
auction,1246,0:00:02.757117,0:00:02.400331
auction,1247,0:00:02.718483,0:00:02.311060
auction,1248,0:00:02.854174,0:00:02.430503
auction,1249,0:00:02.104121,0:00:02.102708
auction,1260,0:00:02.524294,0:00:02.522594
auction,1261,0:00:03.289493,0:00:02.942105
auction,1262,0:00:02.674115,0:00:02.671197
auction,1263,0:00:02.078809,0:00:02.072375
auction,1264,0:00:02.974508,0:00:02.971687
auction,1275,0:00:02.887687,0:00:02.886783
auction,1276,0:00:02.852331,0:00:02.851400
auction,1277,0:00:03.199337,0:00:02.520510
auction,1278,0:00:02.811116,0:00:02.460559
auction,1279,0:00:02.105872,0:00:01.711597
auction,1290,0:00:03.166456,0:00:02.760444
auction,1291,0:00:02.532390,0:00:02.190989
auction,1292,0:00:02.763527,0:00:02.761494
auction,1293,0:00:03.218806,0:00:02.881215
auction,1294,0:00:02.230935,0:00:02.226327
auction,1305,0:00:03.239558,0:00:02.881452
auction,1306,0:00:02.892504,0:00:02.885864
auction,1307,0:00:02.706297,0:00:02.701801
auction,1308,0:00:03.303739,0:00:02.910459
auction,1309,0:00:02.765286,0:00:02.763588
auction,1320,0:00:02.755710,0:00:02.340491
auction,1321,0:00:02.990145,0:00:02.580822
auction,1322,0:00:02.087664,0:00:02.044454
auction,1323,0:00:02.825870,0:00:02.430523
auction,1324,0:00:02.617448,0:00:02.611509
auction,1335,0:00:02.804891,0:00:02.430545
auction,1336,0:00:02.941578,0:00:02.940540
auction,1337,0:00:01.984350,0:00:01.981407
auction,1338,0:00:02.976372,0:00:02.610297
auction,1339,0:00:03.701103,0:00:03.000931
auction,1350,0:00:02.435220,0:00:02.434384
auction,1351,0:00:02.865135,0:00:02.821365
auction,1352,0:00:03.126506,0:00:02.370373
auction,1353,0:00:02.102158,0:00:02.042345
auction,1354,0:00:02.510772,0:00:02.461531
auction,1365,0:00:03.459086,0:00:03.090328
auction,1366,0:00:03.930345,0:00:03.510616
auction,1367,0:00:02.696421,0:00:02.341563
auction,1368,0:00:02.973065,0:00:02.970361
auction,1369,0:00:02.737878,0:00:02.735967
auction,1380,0:00:03.535806,0:00:02.851183
auction,1381,0:00:03.533283,0:00:02.520711
auction,1382,0:00:03.379023,0:00:03.000604
auction,1383,0:00:02.378821,0:00:02.374294
auction,1384,0:00:02.315153,0:00:02.310760
auction,1395,0:00:03.213871,0:00:02.820892
auction,1396,0:00:02.673892,0:00:02.672150
auction,1397,0:00:03.462746,0:00:03.060667
auction,1398,0:00:02.263803,0:00:01.890377
auction,1399,0:00:02.298249,0:00:02.288445
auction,1410,0:00:02.976028,0:00:02.972584
auction,1411,0:00:03.804725,0:00:03.451575
auction,1412,0:00:03.427880,0:00:02.730383
auction,1413,0:00:02.044048,0:00:02.041834
auction,1414,0:00:02.161961,0:00:02.160700
auction,1425,0:00:02.275834,0:00:01.921145
auction,1426,0:00:03.010216,0:00:02.281032
auction,1427,0:00:02.794917,0:00:02.793039
auction,1428,0:00:02.885429,0:00:02.880495
auction,1429,0:00:03.539755,0:00:03.180870
auction,1440,0:00:02.169738,0:00:02.168426
auction,1441,0:00:03.311699,0:00:02.941100
auction,1442,0:00:02.078325,0:00:02.074789
auction,1443,0:00:02.434426,0:00:02.433833
auction,1444,0:00:02.849365,0:00:02.160510
auction,1455,0:00:02.259546,0:00:01.860310
auction,1456,0:00:02.499813,0:00:02.497618
auction,1457,0:00:03.332667,0:00:02.970459
auction,1458,0:00:02.554137,0:00:02.553341
auction,1459,0:00:03.205921,0:00:02.821112
auction,1470,0:00:02.552752,0:00:02.550995
auction,1471,0:00:02.795387,0:00:02.430917
auction,1472,0:00:02.645170,0:00:02.310399
auction,1473,0:00:02.795419,0:00:02.790642
auction,1474,0:00:02.764195,0:00:02.762005
auction,1485,0:00:02.858541,0:00:02.856934
auction,1486,0:00:02.495450,0:00:02.494719
auction,1487,0:00:02.941219,0:00:02.940310
auction,1488,0:00:03.523759,0:00:02.851063
auction,1489,0:00:02.756069,0:00:02.400514
choice,5,0:00:02.321594,0:00:02.313313
choice,6,0:00:02.945466,0:00:02.943408
choice,7,0:00:02.830774,0:00:02.820389
choice,8,0:00:02.425785,0:00:02.403540
choice,9,0:00:02.766140,0:00:02.674162
choice,20,0:00:02.834695,0:00:02.764278
choice,21,0:00:01.606113,0:00:01.562202
choice,22,0:00:02.139543,0:00:02.134261
choice,23,0:00:02.767487,0:00:02.760657
choice,24,0:00:02.886637,0:00:02.880880
choice,35,0:00:02.823659,0:00:02.821837
choice,36,0:00:02.145230,0:00:02.130574
choice,37,0:00:02.710775,0:00:02.702385
choice,38,0:00:03.188475,0:00:03.091427
choice,39,0:00:02.828054,0:00:02.821104
choice,50,0:00:02.734991,0:00:02.731057
choice,51,0:00:03.006983,0:00:03.001423
choice,52,0:00:01.717121,0:00:01.715005
choice,53,0:00:02.662379,0:00:02.642982
choice,54,0:00:02.818547,0:00:02.705373
choice,65,0:00:02.888541,0:00:02.881629
choice,66,0:00:02.921255,0:00:02.913019
choice,67,0:00:02.229363,0:00:02.222479
choice,68,0:00:02.052207,0:00:02.043237
choice,69,0:00:03.154232,0:00:03.122196
choice,80,0:00:03.452177,0:00:03.427744
choice,81,0:00:02.326372,0:00:02.313645
choice,82,0:00:03.005968,0:00:02.944454
choice,83,0:00:02.627803,0:00:02.619661
choice,84,0:00:03.009408,0:00:03.007249
choice,95,0:00:02.801554,0:00:02.792637
choice,96,0:00:02.922151,0:00:02.823600
choice,97,0:00:02.703882,0:00:02.678196
choice,98,0:00:04.510320,0:00:04.381760
choice,99,0:00:02.846415,0:00:02.772248
choice,110,0:00:02.163334,0:00:02.162535
choice,111,0:00:02.494501,0:00:02.432956
choice,112,0:00:02.313429,0:00:02.310765
choice,113,0:00:02.292100,0:00:02.285298
choice,114,0:00:02.255407,0:00:02.253400
choice,125,0:00:02.384330,0:00:02.380096
choice,126,0:00:01.994889,0:00:01.990998
choice,127,0:00:02.329861,0:00:02.312784
choice,128,0:00:01.781010,0:00:01.778417
choice,129,0:00:02.621206,0:00:02.611448
choice,140,0:00:02.913460,0:00:02.850419
choice,141,0:00:02.375713,0:00:02.371765
choice,142,0:00:02.706643,0:00:02.702863
choice,143,0:00:02.628494,0:00:02.611950
choice,144,0:00:02.648250,0:00:02.645790
choice,155,0:00:02.370998,0:00:02.310893
choice,156,0:00:02.797255,0:00:02.793607
choice,157,0:00:02.585190,0:00:02.582155
choice,158,0:00:02.438282,0:00:02.431720
choice,159,0:00:02.523179,0:00:02.521221
choice,170,0:00:02.946496,0:00:02.942103
choice,171,0:00:03.201611,0:00:03.064821
choice,172,0:00:02.585562,0:00:02.584117
choice,173,0:00:02.408029,0:00:02.401457
choice,174,0:00:02.068152,0:00:01.922412
choice,185,0:00:02.694167,0:00:02.671078
choice,186,0:00:02.567495,0:00:02.551953
choice,187,0:00:02.974662,0:00:02.912056
choice,188,0:00:02.864021,0:00:02.710278
choice,189,0:00:01.744557,0:00:01.742662
choice,200,0:00:02.584927,0:00:02.581797
choice,201,0:00:02.833022,0:00:02.823483
choice,202,0:00:02.588389,0:00:02.583767
choice,203,0:00:02.648951,0:00:02.645171
choice,204,0:00:02.798232,0:00:02.791324
choice,215,0:00:02.237371,0:00:02.222231
choice,216,0:00:01.786373,0:00:01.771891
choice,217,0:00:02.043880,0:00:02.011850
choice,218,0:00:02.586122,0:00:02.583491
choice,219,0:00:01.836481,0:00:01.806691
choice,230,0:00:02.930863,0:00:02.917301
choice,231,0:00:02.946575,0:00:02.941682
choice,232,0:00:02.677624,0:00:02.673961
choice,233,0:00:02.503243,0:00:02.498148
choice,234,0:00:02.471254,0:00:02.464924
choice,245,0:00:01.960911,0:00:01.953097
choice,246,0:00:02.411641,0:00:02.402181
choice,247,0:00:02.446281,0:00:02.431871
choice,248,0:00:02.848020,0:00:02.822028
choice,249,0:00:02.984591,0:00:02.970550
choice,260,0:00:02.120539,0:00:02.115068
choice,261,0:00:02.807108,0:00:02.731965
choice,262,0:00:02.445148,0:00:02.443705
choice,263,0:00:02.774775,0:00:02.770514
choice,264,0:00:02.838843,0:00:02.836867
choice,275,0:00:02.643605,0:00:02.640800
choice,276,0:00:02.711914,0:00:02.702546
choice,277,0:00:02.164049,0:00:02.162567
choice,278,0:00:02.524056,0:00:02.523018
choice,279,0:00:02.039565,0:00:01.981042
choice,290,0:00:02.710300,0:00:02.611332
choice,291,0:00:02.419362,0:00:02.403751
